run,condition,scenario,trace_path,battery_csv_path,energy_total_mj,battery_energy_valid,battery_current_nonzero_samples,battery_current_nonzero_ratio,avg_current_ma,avg_voltage_v,duration_s,sample_count,avg_power_mw,avg_cpu_freq_mhz,cpu_big_core_pct,cpu_freq_residency_ghz_s,cpu_energy_proxy_score,cpu_energy_proxy_per_s,peak_memory_rss_kb,frame_janks,energy_method,parse_error
80,csr,static,data/runs/20260330_190406/raw/run_80_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_80_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.195,7.4,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
81,ssr,dynamic,data/runs/20260330_190406/raw/run_81_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_81_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.195,6.1,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
82,ssr,massive,data/runs/20260330_190406/raw/run_82_ssr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_82_ssr_massive.battery.csv,0.0,False,0,0.0,0.0,4.195,6.0,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
83,csr,static,data/runs/20260330_190406/raw/run_83_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_83_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.195,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
84,ssr,static,data/runs/20260330_190406/raw/run_84_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_84_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.195,7.5,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
85,ssr,massive,data/runs/20260330_190406/raw/run_85_ssr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_85_ssr_massive.battery.csv,0.0,False,0,0.0,0.0,4.195,5.9,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
86,csr,static,data/runs/20260330_190406/raw/run_86_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_86_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.195,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
87,csr,static,data/runs/20260330_190406/raw/run_87_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_87_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.194,7.6,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
88,csr,static,data/runs/20260330_190406/raw/run_88_csr_static.perfetto-trace,data/runs/20260330_190406/raw/run_88_csr_static.battery.csv,0.0,False,0,0.0,0.0,4.194,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
89,csr,massive,data/runs/20260330_190406/raw/run_89_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_89_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.195,7.2,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
8,ssr,massive,data/runs/20260330_190406/raw/run_8_ssr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_8_ssr_massive.battery.csv,0.0,False,0,0.0,0.0,4.203,5.9,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
90,csr,dynamic,data/runs/20260330_190406/raw/run_90_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_90_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.195,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
91,ssr,dynamic,data/runs/20260330_190406/raw/run_91_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_91_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.195,7.0,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
92,csr,dynamic,data/runs/20260330_190406/raw/run_92_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_92_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.195,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
93,csr,dynamic,data/runs/20260330_190406/raw/run_93_csr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_93_csr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.194,7.5,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
94,csr,massive,data/runs/20260330_190406/raw/run_94_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_94_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.194,7.4,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
95,ssr,static,data/runs/20260330_190406/raw/run_95_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_95_ssr_static.battery.csv,0.0,False,0,0.0,0.0,4.194,6.0,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
96,ssr,dynamic,data/runs/20260330_190406/raw/run_96_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_96_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.194,6.1,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
97,ssr,dynamic,data/runs/20260330_190406/raw/run_97_ssr_dynamic.perfetto-trace,data/runs/20260330_190406/raw/run_97_ssr_dynamic.battery.csv,0.0,False,0,0.0,0.0,4.193,6.0,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
98,ssr,static,data/runs/20260330_190406/raw/run_98_ssr_static.perfetto-trace,data/runs/20260330_190406/raw/run_98_ssr_static.battery.csv,3152.07,True,4,0.571,105.14,4.191,7.0,7,449.5,,,,,,,,adb_dumpsys_battery_polling,
99,csr,massive,data/runs/20260330_190406/raw/run_99_csr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_99_csr_massive.battery.csv,0.0,False,0,0.0,0.0,4.194,7.1,7,0.0,,,,,,,,adb_dumpsys_battery_polling,
9,ssr,massive,data/runs/20260330_190406/raw/run_9_ssr_massive.perfetto-trace,data/runs/20260330_190406/raw/run_9_ssr_massive.battery.csv,0.0,False,0,0.0,0.0,4.202,7.1,6,0.0,,,,,,,,adb_dumpsys_battery_polling,
